# Data Set (v1): LOC-OSM-TR
# Nov 2022 - ML-2022 CUP
# INFO: micheli@di.unipi.it
# (C) CIML group - Micheli 2022
# Format:
# Training set: id inputs target_x target_y (last 2 columns)
# Blind Test set: id inputs
15,-0.89958,2.619517,-0.783545,1.206832,-0.905877,0.877835,-0.971957,0.525677,-1.077143,24.121249,-26.208612
16,1.231736,-0.656419,0.384087,-0.562922,-0.160966,0.110468,0.171518,-0.032225,1.199631,6.30752,-29.944189
17,-1.261393,0.799445,-0.163731,0.557655,-0.8439,1.435876,1.176411,1.949864,-0.327489,12.818538,-31.916456
18,0.0722,0.114367,1.201669,-0.348126,0.534436,-0.480781,1.265549,-0.4051,0.810384,9.651042,-29.516599
19,-0.007018,0.364117,1.617129,-0.091898,-0.332063,0.59172,1.904936,-0.048373,0.04881,12.285397,-30.551877
20,0.586953,-0.072586,2.089591,-0.085377,0.01188,0.400364,-0.997426,0.655492,0.798573,10.66375,-30.862027
21,1.420174,-0.210027,0.954301,-0.648726,0.548797,0.311326,1.093683,-0.62555,1.886305,8.122299,-28.619893
22,0.041876,0.796339,-0.136331,0.204021,-0.481183,0.956768,1.502224,1.114722,-0.457653,14.682788,-29.868738
23,0.530156,-1.006882,0.124245,-0.549402,0.694199,-1.150574,-0.465641,-0.665713,0.063616,4.969123,-18.515439
24,-1.295671,1.314416,-0.43715,0.828858,-1.608007,1.187909,-0.396875,0.469602,-0.951514,23.163983,-26.558274
25,0.028764,0.199598,1.430319,-0.877364,-0.181212,-0.39954,-0.031233,0.2437,1.467865,8.48967,-28.732366
26,-0.705577,1.466137,0.300489,0.464274,-1.469656,1.246861,-0.224049,0.843616,-1.275468,21.854642,-27.082325
27,1.437309,-1.35563,-0.159573,-0.234325,1.724019,-0.688234,-1.00883,-0.612882,1.527865,4.286299,-21.759029
28,-0.370617,0.034275,0.278816,0.225416,-0.104465,1.47252,2.077338,0.736734,0.153974,13.7976,-30.292482
29,-2.113741,1.391449,-1.158556,1.889003,-0.976385,0.638492,-1.774707,-0.115083,-0.873196,23.405968,-26.537532
30,1.753703,-0.710791,0.461883,-0.785157,0.618273,-1.338251,0.731487,-0.305944,1.087881,5.676546,-26.875995
31,1.280837,-0.081115,-0.067445,-0.438756,0.663027,-0.215815,-0.448323,-1.045124,1.270425,7.091573,-27.613838
32,-0.720105,0.424789,1.658285,0.394818,-0.610505,0.420059,1.958055,0.590318,-0.091292,14.541839,-29.92047
33,-1.540359,0.868578,-0.141809,0.695115,-1.537964,2.170006,0.041815,1.552076,-1.885961,20.404245,-27.66688
34,0.945685,-1.287673,-0.903882,-0.97097,1.473987,-1.054999,-1.146012,-2.021454,0.183758,5.093528,-16.983106
35,0.626561,0.253555,0.392955,0.424125,0.50853,0.882164,-0.202049,0.571178,0.90688,11.291171,-30.757846
36,0.819169,-1.038907,0.131246,-1.797238,1.017981,-0.950816,-0.765605,-1.131467,0.792135,5.476652,-16.862919
37,-1.336204,1.624134,-2.716571,1.387328,-1.243099,0.936025,-0.675539,0.860462,-1.807868,24.267331,-26.275305
38,0.707844,-0.931521,0.001601,-1.578823,1.525052,-1.496241,-0.260552,-1.069696,0.969905,3.651214,-20.986626
39,1.501853,-1.651068,1.341833,-0.970532,0.72967,-0.328247,0.14643,-0.965519,1.661548,5.222451,-25.864871
40,-1.057609,1.474734,-0.583271,1.023547,-1.029088,1.23303,-0.135837,0.811352,-1.337258,23.271849,-26.677453
41,-0.078483,0.400689,1.61037,0.162169,0.300525,0.799232,0.372894,0.457015,0.090125,10.331425,-31.310355
42,-0.783533,0.423631,-0.640086,0.445197,-1.538777,1.350673,-0.204308,1.707797,-1.986661,16.629932,-30.141651
43,-1.422493,1.677964,-1.472079,0.511047,-0.9711,1.943303,-0.019655,1.38917,-0.781966,21.30838,-27.368429
44,0.979054,-0.516044,-0.113718,-0.874832,1.310649,-0.853013,-0.143169,-0.481892,0.61698,4.200574,-21.861
45,-1.550956,-1.015574,0.204444,-1.049823,1.479244,-0.628486,-0.354328,-0.708765,0.171373,5.373118,-15.423883
46,-0.565533,1.249871,-0.392864,0.624886,-1.08108,1.211861,-0.042235,0.419522,-1.405792,22.112301,-26.985408
47,-0.731097,0.659719,0.075823,0.671069,-0.150364,0.770749,1.106196,1.726132,-0.422821,16.957296,-29.006533
48,-1.175901,1.079854,-0.515774,0.811359,-1.230454,1.295327,0.14972,0.465383,-2.133411,23.112159,-26.778787
49,1.599769,-0.79486,0.645931,-0.728929,0.786666,-1.032385,-0.575143,-1.276744,0.570839,4.112047,-20.896219
50,1.465371,-1.004274,1.046373,-0.322686,1.206577,-1.269887,-0.208011,-0.265356,1.726966,3.134306,-26.003223
51,0.617266,0.245094,1.114183,0.020864,0.014225,1.225086,2.15873,0.137009,1.110573,11.104701,-30.756398
52,1.160603,-1.532669,0.557482,-0.245498,1.163144,-1.230826,-1.235387,-0.913125,1.463086,4.658107,-20.294476
53,1.013557,-1.193156,0.002274,-0.419041,1.150186,-0.511713,-0.81914,-0.177644,1.826037,4.873021,-25.864253
54,-0.972029,0.671126,-1.791144,1.216645,-0.745811,2.110471,-0.900093,1.291103,-1.841219,19.108023,-28.283576
55,-0.079599,-0.610862,1.050394,-0.439097,-0.071782,-0.495303,0.624652,-0.119177,1.123352,8.044578,-28.051648
56,-1.254535,1.496199,-0.876154,1.033368,-1.321616,0.811306,0.093058,0.804392,-1.529167,22.759059,-26.656358
57,0.247658,0.187364,0.331946,-1.125329,0.73176,0.24502,0.423685,0.033746,0.872941,9.732209,-29.7621
58,-1.209891,-0.059752,-0.532604,1.198464,-0.964058,1.561069,-0.106509,1.316304,-0.971385,18.233919,-28.440152
59,0.447417,-0.755144,1.769383,-0.373866,0.293249,0.432397,-0.40669,0.681922,1.433449,7.847591,-28.16668
60,-1.388357,0.644242,-0.640862,0.675538,-1.486819,1.643987,-0.499566,1.502183,-1.261505,19.505447,-28.103457
61,1.019985,-1.725676,0.859557,-0.355822,0.403315,-1.332785,-1.286504,-1.090977,0.746764,3.911117,-24.682309
62,-0.916976,0.760103,-0.151438,0.385879,-0.788459,1.008376,1.685102,1.355976,-1.007634,17.789771,-28.607977
63,0.301782,0.221242,2.100163,0.560403,0.750917,0.518637,1.104858,0.163892,0.807886,9.941798,-29.705178
64,0.218424,-1.543133,-0.81485,-0.409833,1.220357,-1.43335,0.407327,-0.761485,0.220605,4.393758,-20.848453
65,-1.052584,1.177068,-0.736437,1.082752,-1.12022,1.047172,0.97964,1.867009,-0.880871,17.445338,-28.991554
66,1.319952,-1.298306,1.50071,-0.915936,1.13571,-0.201766,0.177147,-0.604802,1.077325,5.473825,-26.74821
67,-0.008773,-0.822817,0.12407,-0.602776,1.103406,-1.619932,-0.479664,-1.996078,0.029113,4.149,-23.971456
68,0.222889,0.820522,1.180541,1.233749,-0.433256,0.495118,0.18097,0.146036,0.506017,11.644354,-33.130552
69,-0.395212,0.671913,1.984435,0.50851,-0.255387,-0.07534,1.268209,0.863338,0.532726,10.97201,-30.686847
70,0.986547,-1.322758,-0.183816,-0.766019,0.363075,-0.947301,-0.198841,-0.084658,0.678119,3.83376,-21.350653
71,-1.452614,0.955195,-1.054343,1.01913,-1.223062,1.41283,-0.622219,1.98718,-1.021041,18.335106,-28.541835
72,0.605301,-0.720155,0.378316,-0.546556,0.856197,-1.068264,-1.076752,-0.73417,0.709927,4.495631,-21.086183
73,0.569634,-0.564057,1.756735,-0.301223,0.550638,0.023416,0.791731,-0.940362,1.262139,6.41848,-27.140668
74,1.300036,-1.521863,0.244836,-1.211921,1.107466,-0.816121,-1.305657,-0.559941,1.016311,4.63253,-18.059321
75,0.399503,0.1085,1.736222,0.43542,0.41816,0.289804,1.621481,0.111301,0.261971,10.119158,-30.258415
76,0.510892,-1.172456,0.108071,-1.185427,1.280076,-1.499711,-0.305751,-0.984602,0.106076,4.383858,-20.276198
77,1.006375,-0.732029,0.878858,-0.76243,0.36627,0.092904,-0.592103,-0.518232,1.619011,6.477128,-27.100237
78,1.209628,-1.691869,1.127353,-0.125852,0.086682,-0.686067,-0.712195,-0.377997,1.797087,4.944314,-24.80526
79,-1.72317,0.162001,0.25088,0.558072,-0.864564,0.62765,0.704665,1.729396,-2.055179,16.781352,-28.956849
80,-1.178315,0.320992,0.630075,0.826807,-0.544462,1.016942,0.057798,1.57156,-0.021547,15.671917,-29.315916
81,0.141591,0.539624,1.928382,0.183844,0.283579,-0.018861,1.342493,0.559116,0.402235,11.235967,-30.872755
82,-0.230263,0.665311,2.128473,0.431407,0.318762,0.612892,1.518917,1.255805,0.454824,10.688563,-30.587743
83,-1.063114,1.540249,-0.428408,1.061181,-1.044984,0.805686,0.344104,0.96731,-0.756467,21.18303,-27.153118
84,0.886856,-0.255527,0.783524,-0.188248,0.36177,-0.29594,-0.350243,0.380531,1.106576,7.179031,-29.400584
85,-0.83518,0.211538,-1.015926,0.661935,-0.989798,1.779531,-0.716688,1.418059,-0.81008,19.638876,-27.929319
86,0.419707,-0.019795,1.905962,-0.407585,0.586535,-0.203702,0.414013,-0.878205,0.553631,6.522737,-31.943319
87,1.412077,-1.059949,0.301757,-1.079086,0.266382,-0.223695,-0.711715,-1.746567,0.552143,4.781711,-24.98578
88,1.00463,-1.126862,0.15709,-0.894175,1.136804,-0.411453,-0.533157,-0.977326,1.063382,3.719262,-23.036231
89,0.725448,0.710696,2.145908,0.609823,-0.881124,0.713978,-0.253718,0.538576,0.543939,11.725217,-30.904734
90,-1.40124,1.12422,-0.229714,0.437395,-0.675011,1.401885,-0.749041,1.39814,-1.874906,20.421518,-27.804769
91,0.047017,0.266139,-0.154437,0.151358,-0.682112,1.386625,2.302862,1.069777,-0.054449,12.253292,-30.998558
92,-1.545698,0.751092,0.197764,0.510537,-1.485436,1.312366,-0.731697,1.532518,-0.624215,17.61657,-28.76179
93,-1.962858,1.650878,0.303652,0.93503,-1.184624,0.971045,0.056647,0.83683,-1.235475,20.900254,-27.506591
94,0.976344,-0.086264,0.554359,-0.564734,0.488991,-0.113425,-0.644648,0.114418,0.450147,6.069416,-30.204884
95,-0.613581,1.166636,-0.253345,1.029266,-1.216614,1.275379,0.330554,0.750899,-0.809249,21.007396,-27.341632
96,0.541177,-0.750811,0.973376,-0.807117,1.646644,-0.810038,-0.401846,-0.809525,0.638745,5.216667,-18.076061
97,1.208165,-1.453035,0.174106,-0.819685,1.096469,-1.461202,-0.291417,-0.832544,1.134397,4.707114,-20.780951
98,1.669726,-0.963496,0.130091,-0.430018,1.523881,-1.665323,-1.35249,-2.623239,0.789457,5.47225,-17.083243
99,0.359398,-0.76646,0.181404,-0.95572,0.341018,-1.310539,-0.076165,-0.717741,0.779978,4.971733,-21.602739
100,0.029566,0.434066,0.590703,0.618881,0.800386,0.512608,0.758582,-0.143273,0.024448,11.263687,-30.883694
101,1.590542,-0.697697,0.761371,-0.831166,0.749965,-0.640478,0.239152,-0.229169,0.074472,5.368714,-26.236847
102,-0.402486,0.460088,0.084151,1.008673,-0.381241,0.534338,1.324765,0.407643,0.373317,12.479121,-30.698076
103,-0.626387,0.295387,-0.576866,1.072531,-1.905487,0.692192,1.175034,1.775599,-1.572751,17.074498,-29.050284
104,-1.050988,0.66522,-0.669144,1.112389,-0.71275,1.410524,0.721513,1.888082,-1.201037,18.165978,-28.505905
105,0.791031,-0.677913,1.221198,-0.736311,0.274443,-0.907338,0.175935,-1.127775,1.296182,4.575207,-24.011908
106,-1.00644,0.481269,0.653867,0.752176,-0.256744,0.602234,1.86178,0.809111,-0.342818,15.003357,-30.211505
107,1.088104,-0.827088,-0.366755,-0.217047,1.494175,-0.953862,-0.189284,0.202636,1.369842,4.175377,-24.526338
108,0.145836,-0.194841,1.704605,-0.064386,0.779447,-0.381906,0.58793,-0.392916,1.131305,9.46874,-29.385096
109,-1.450284,0.43651,0.951493,0.37759,-0.715449,0.166175,2.096043,0.957969,-0.604679,14.674723,-29.936763
110,-1.679239,-0.125395,-0.579942,1.042541,-1.030551,1.787778,-0.301589,1.067642,-1.8627,20.441551,-27.747957
111,1.19922,-1.401959,0.129486,-1.576578,0.74439,-1.077283,-0.648751,-1.581787,0.359939,5.120098,-16.359179
112,0.557955,-1.114649,0.371169,-0.916801,0.973781,-1.187998,-0.771831,-1.036576,-0.027016,5.131952,-16.182688
113,-0.013706,1.019043,0.950046,0.24635,0.808895,0.74728,1.115454,-0.097417,0.241359,10.029938,-30.378536
114,0.641677,-0.027269,1.524172,-0.388254,0.803457,-0.525295,0.755481,0.5162,1.299458,9.188146,-29.211323
115,0.465732,-0.664128,-0.518404,-0.476107,1.210755,-1.35114,-0.02542,-0.899556,0.693546,4.212023,-19.032934
116,-0.62989,1.075543,-0.372607,1.151994,-1.329955,1.828423,-0.718892,1.445424,-0.844921,21.232093,-27.705934
117,-1.451117,1.644145,-1.694032,0.713066,-1.647651,1.521527,0.235191,1.558286,-1.052913,19.101067,-28.188734
118,1.236172,-0.334646,-0.022567,-0.466095,0.389758,-0.865512,-0.105586,0.188148,0.134002,7.072206,-27.58436
119,1.07863,-1.602809,0.588916,-1.133496,0.969397,-0.550604,-1.56976,-0.982162,0.11178,5.102766,-19.526619
120,1.942822,-0.394503,1.098082,-0.555433,0.272067,-0.938316,-1.351711,0.160187,1.489029,4.424207,-24.121791
121,0.244523,0.275491,0.734706,-0.309804,-0.617233,-0.262714,2.127488,1.220743,0.719987,12.169002,-30.729
122,1.797539,-1.272192,2.145538,-0.368694,1.049535,-0.684359,-0.115256,-0.247028,1.495247,6.139548,-26.830586
123,-1.047848,0.620507,-0.144722,0.319912,-0.521875,0.988882,1.50432,1.737756,-0.615039,16.621142,-30.64772
124,-0.921088,0.782916,-0.813739,-0.01003,-1.454113,1.628372,0.418341,1.900964,-1.007317,17.138671,-30.387138
125,0.140593,0.58974,1.391676,0.569487,-0.031083,0.250465,2.471137,-0.10235,1.116109,10.136539,-29.661906
126,-1.184391,1.242911,-0.808642,0.616267,-1.003827,1.084463,0.727749,1.505278,-1.036789,16.520499,-29.334099
127,0.431641,-0.963643,1.080764,-0.760727,1.385019,-0.824042,-0.514695,-0.873918,0.522672,5.349394,-15.497788
128,0.311684,0.315753,1.274014,0.546112,-0.611645,1.073135,1.788049,0.464074,0.398235,10.413371,-30.082128
129,0.576923,-0.888946,0.886661,-0.7789,0.114882,-0.56096,0.477909,-0.808107,1.01953,4.840281,-25.181882
130,-1.043252,0.845814,-0.61456,0.954084,-1.190372,1.554835,0.431105,1.426794,-0.943555,21.324769,-27.327149
131,-1.267461,1.479442,-0.598336,0.702044,-1.231078,1.56166,0.083799,1.171209,-0.882206,23.394482,-26.526178
132,0.205483,0.899766,0.851011,-0.069065,0.137576,-0.070372,2.030244,0.209926,0.912978,10.70575,-30.750753
133,0.933623,-1.343395,-0.078955,-1.899209,0.863966,-1.647411,-0.126434,-1.313618,1.086972,4.71873,-19.130762
134,0.291739,-0.684235,0.472924,-1.129334,1.720363,-0.437314,-0.623374,-0.867459,0.286376,5.191054,-18.091947
135,1.155767,-0.291285,0.17654,-0.701402,1.040187,-0.721995,0.133215,-0.496939,1.726944,5.280807,-26.150083
136,0.899698,-1.120183,0.624833,-1.073802,0.865872,-1.503779,-0.403526,-0.613935,0.945604,4.219554,-19.47615
137,-1.334327,0.296459,-1.524633,0.269656,-1.224535,1.584427,-0.045047,1.523459,-1.548896,18.060893,-28.612234
138,0.864415,-0.900435,1.717883,-0.914575,0.035965,-0.261749,0.983898,0.110785,1.377289,7.269798,-27.643439
139,1.334425,-1.441119,0.705961,-0.367556,1.106422,-1.303906,-0.953919,-0.822775,1.003069,3.999027,-22.742658
140,0.167025,-1.00663,-0.009874,-1.30752,1.273526,-1.722689,-0.085186,-1.850614,0.472578,4.618621,-22.750603
141,0.063414,-0.102378,1.941147,0.728405,-0.092799,-0.134152,1.683535,-0.09972,0.968699,10.965658,-30.804983
142,0.207768,0.135375,0.717896,0.449955,0.695795,0.349058,1.314508,1.100468,0.663013,11.066169,-30.823696
143,-1.159365,1.890769,-1.121185,1.008605,-1.376843,0.863481,-0.623052,0.239127,-1.648232,23.165243,-26.41517
144,-1.682844,1.149087,-1.202137,1.624189,-1.205427,0.309219,-0.013483,-0.347475,-0.954848,24.758181,-26.255332
145,0.315292,-0.808541,0.37907,-1.083149,1.096657,-1.510362,0.374126,-0.9788,1.787847,4.99783,-26.614361
146,0.821673,-0.815382,0.556313,-0.674253,1.183684,-1.394655,-0.181156,-1.199307,0.137742,4.287213,-20.750295
147,-1.450235,1.439721,-1.642863,1.304595,-1.517486,1.105891,-0.179076,0.125501,-1.630945,23.937541,-27.584307
148,1.681882,-0.201695,1.85622,-0.839409,0.128151,0.010641,0.197343,0.117374,0.038057,7.918879,-28.198297
149,1.109167,-1.285441,1.033584,-1.260621,0.571533,-0.93784,-1.075986,-1.285923,0.630643,4.606954,-24.50599
150,1.095175,-1.08686,1.069958,-1.790865,1.188188,-1.207718,0.331876,-0.767426,0.436577,4.514122,-24.740881
151,1.250414,-0.904393,0.707242,-0.739518,1.157358,-0.72875,0.543102,-0.341931,1.347466,7.692402,-27.903048
152,-1.758025,1.593906,-1.063364,-0.547107,-1.092617,1.156023,-1.438192,2.268569,-1.269286,17.671078,-28.747622
153,1.502916,-0.185777,2.036659,0.174586,0.473972,0.197916,0.038778,-0.565256,1.818262,7.612731,-28.150154
154,-1.35116,1.688266,-0.346241,0.552792,-0.683073,2.203047,-0.303178,0.697189,-1.373104,22.890541,-26.69372
155,-0.302579,1.092395,0.421359,-0.092006,-1.158628,0.677711,1.705353,0.622351,0.008144,14.021835,-29.866546
156,-0.533792,0.97781,-0.163343,0.642018,-0.677986,0.734947,0.941782,1.990181,-0.795586,17.718465,-28.619734
157,0.039439,0.015876,1.631345,-0.110786,-0.087799,0.687299,0.472346,0.365012,0.939922,10.638365,-31.551565
158,-0.425838,0.249559,-0.224464,0.488031,-0.612709,0.987148,1.44314,1.440432,-0.310735,14.201392,-29.995324
159,-0.988466,1.255003,-0.507478,0.568024,-1.257137,1.225044,-0.472831,1.803522,-1.749137,17.287463,-29.279539
160,0.25968,0.777876,0.484747,-0.679876,0.207871,0.500125,0.781735,1.389745,0.711681,10.855043,-30.810216
161,0.427612,-0.315909,0.766864,-1.911199,1.400143,-0.489409,0.767933,-0.788218,1.150193,6.336905,-27.263683
162,1.742187,-0.986851,-0.813699,-0.30779,0.588884,-0.993514,0.115594,-0.873559,1.039853,4.175686,-22.854433
163,-0.176362,0.233984,-0.040276,0.03784,-0.261259,0.689603,2.620869,0.420367,0.209834,12.731265,-30.629752
164,-1.390581,1.07614,-3.062546,-0.049158,-0.991678,1.026055,0.402428,1.887855,-0.684626,17.244418,-29.072507
165,-1.052949,0.083577,-0.920639,0.400583,-1.407394,1.570744,-0.477191,1.550661,-1.041089,18.534433,-28.318808
166,0.751808,-0.604218,1.233779,-0.958655,0.858906,-0.448662,0.412256,0.164536,0.359618,9.642021,-29.701661
167,1.399977,-1.02878,0.283821,-0.351884,1.600265,-1.048439,-0.644181,-0.243642,1.066011,4.311802,-23.74481
168,-0.302684,0.7606,0.663353,0.227674,-0.228311,0.729681,0.97804,0.030675,-0.744059,13.303263,-30.415068
169,1.491572,-0.50656,1.312559,-0.569721,1.590733,-0.905116,-0.95487,-0.626816,1.254188,5.074576,-18.060366
170,-0.710602,1.618229,-2.030159,0.239655,-1.160611,0.939843,0.28843,-0.47944,-1.28515,24.335774,-26.172883
171,0.980314,-0.32601,0.376981,-0.267356,0.898201,0.177662,0.208388,-0.225775,1.147661,7.635832,-28.163032
172,-0.133451,0.674741,1.322663,0.472456,0.042305,0.444857,0.868942,1.202533,0.765553,8.619835,-31.899873
173,-1.441294,1.3096,-0.971295,0.726981,-0.937383,1.881663,0.525135,1.15867,-1.621804,20.892715,-27.630227
174,0.706852,0.624567,0.740704,-0.592448,0.316407,0.410381,1.37348,0.508672,0.891255,11.816174,-30.951254
175,-1.068818,1.189175,-1.320034,-0.14277,-1.007393,1.17455,0.56651,0.674788,-1.210409,16.374514,-29.146935
176,1.297566,-0.541783,-0.22553,-0.544185,0.963695,-0.305709,-2.354959,-1.696603,0.380252,5.007746,-17.253839
177,-1.141081,0.341818,-0.248042,0.325968,-0.800637,0.932199,1.283191,1.622224,-1.768575,17.195751,-28.984363
178,0.133864,-1.449555,0.499375,-0.548696,1.183042,-1.477047,0.024465,-0.683313,1.466104,4.112493,-24.402672
179,-1.01552,1.177126,-0.359328,0.990537,-1.840378,1.675721,-1.340734,1.278365,-1.031808,20.036888,-27.781402
180,-1.523255,1.836965,-0.773032,0.579898,-1.312373,1.671038,0.208277,0.942594,-0.817576,22.174735,-26.924098
181,-1.132153,0.632353,-0.01161,1.033115,-1.223911,1.560062,0.905351,1.912264,-1.257908,16.340366,-29.316101
182,0.033083,-1.245725,0.9652,-0.537358,0.697529,-1.168358,0.026767,-1.019954,1.477004,6.429461,-27.137856
183,0.445013,0.725144,0.16065,0.684585,-0.127795,0.4272,2.396576,0.021525,0.119751,12.598611,-30.578827
184,0.855368,-0.436863,1.804155,-0.600523,0.778292,0.067065,0.863811,-0.302727,1.191256,5.939169,-26.43208
185,-0.299393,0.499727,0.910548,0.415812,-0.840496,1.401946,1.315242,0.977097,-0.35045,13.468588,-30.149963
186,1.359651,-0.555565,0.227994,-0.569987,1.21537,-0.904384,-0.759056,-1.282265,0.968546,5.29775,-17.253681
187,-0.150877,-0.069664,-1.030897,0.729833,0.269681,0.980609,2.119546,0.37035,0.344727,12.642676,-30.591941
188,0.887355,-0.523566,1.950576,-0.571086,0.20785,-0.476464,0.799162,-0.308504,0.937836,7.274565,-27.705759
189,-0.894499,1.16172,-0.001526,0.115206,-0.760966,1.032691,0.962267,1.919594,-0.368041,16.946566,-28.939804
190,-0.441697,1.102261,-0.628833,0.400011,-0.923216,1.531998,0.362668,1.5714,-1.560932,18.458006,-30.612748
191,0.620093,-0.641831,0.1223,-0.64193,0.307972,0.646837,0.184158,0.501628,1.702898,8.696314,-28.732913
192,-1.241262,0.621369,-1.135675,0.113447,-1.314561,1.154209,0.052644,1.517373,-1.429325,20.18048,-27.835989
193,-0.053831,0.772042,1.409178,0.858637,0.110669,0.376104,1.242646,0.354189,0.715461,12.112959,-33.806575
194,-1.433619,1.223392,-0.540199,1.68715,-0.962608,1.047065,-0.376455,0.859203,-2.24317,22.094267,-26.994463
195,0.05689,-1.305713,-0.23823,-1.280543,1.422089,-1.310232,0.014838,-1.265556,0.572686,2.518601,-21.239758
196,0.883277,-0.021875,0.778442,-0.887991,0.350482,0.170591,0.976539,0.096723,0.876737,8.450041,-28.682938
197,1.337829,-1.359247,-0.081055,-1.393543,0.875324,-1.410449,-0.718519,-1.194032,1.715586,4.295801,-22.479606
198,-0.787706,1.086192,0.302387,0.830249,-0.706283,0.646347,1.263364,1.704107,-0.618584,15.674988,-29.56783
199,0.153257,-0.523301,1.567414,-0.346203,0.631182,-0.545119,0.104539,-0.915363,2.105101,5.448329,-26.451769
200,1.745073,-0.844073,-0.304947,-0.631777,0.300533,-1.614108,-0.328486,-1.27446,-0.008162,5.040258,-17.466804
201,0.760724,0.252613,2.061407,-0.399797,-0.013044,0.329883,0.545127,-0.144048,1.311538,8.83739,-29.15481
202,0.071994,0.609563,0.136346,0.462979,-0.690293,0.643759,1.121498,1.555001,-0.301253,12.918356,-31.209681
203,0.290586,-0.579239,1.392498,0.155478,0.180858,-0.764719,1.758492,0.272516,0.463861,9.01848,-29.114942
204,-0.707378,1.123242,-1.208059,0.886765,-1.364903,0.967852,-0.597647,1.102621,-0.796662,20.998016,-27.352923
205,0.759454,-1.264077,0.983818,-0.902685,0.746786,-0.748101,-0.65957,-1.513154,1.378374,4.025185,-23.477523
206,-2.086616,1.500032,-1.585119,0.909182,-1.107725,0.399639,-0.632076,0.193108,-1.08206,23.899791,-27.787363
207,0.489024,-0.543624,0.772981,0.089188,1.213898,-0.659714,0.515903,-0.527616,1.699544,6.748268,-27.083521
208,0.23375,0.837533,0.774389,-0.112067,0.392896,0.317871,1.485749,1.205045,-1.047016,12.512346,-30.710247
209,-0.348295,0.500499,0.307982,0.174476,-0.94734,0.213789,2.430319,1.424391,-1.051968,13.285417,-30.388518
210,-0.689416,0.033439,0.504117,0.01962,-0.333317,0.599953,2.019311,0.812179,1.226742,13.479658,-30.357892
211,0.692861,-0.948332,0.100963,-0.594338,0.644045,-1.06008,0.019889,-0.870186,1.408632,4.670972,-25.322473
212,-0.02782,0.540706,1.328767,-0.254826,0.164992,1.220225,2.276256,1.061784,-0.523182,11.847332,-30.65105
213,0.292586,-1.056023,0.429435,-1.361029,1.500346,-1.441572,-0.803604,-0.9461,0.865614,4.889883,-19.978397
214,1.194839,-1.03132,0.117713,-1.261658,0.626557,-0.831542,-0.525324,-0.874168,1.467234,3.38368,-27.308303
215,1.033208,-0.492383,0.14549,-0.692033,1.461493,-1.321104,-0.62492,-1.320395,-0.139386,4.282025,-21.611111
216,1.226779,-0.538134,0.681377,-0.732259,0.763561,-0.607336,-0.82098,-1.001843,1.004157,5.498504,-26.375518
217,1.732931,-0.667556,-0.856763,-0.877003,0.813289,-1.159478,-1.036665,-1.967881,0.320644,5.0467,-16.593557
218,-1.068789,0.864109,0.037169,0.821265,-0.720475,1.129677,0.790968,2.363932,-0.788131,16.984073,-28.915723
219,1.44862,-0.728623,0.353314,-0.983427,1.149712,-0.587302,-0.044575,-1.174219,1.56723,5.001301,-24.870573
220,-1.523588,0.524943,0.613888,0.567741,-0.590426,1.001406,1.894901,1.654206,0.245434,13.50736,-30.217838
221,0.074355,0.329615,1.955205,0.428461,-0.316384,-0.141934,-0.020924,0.764058,0.60996,10.595159,-30.570567
222,0.391507,-0.680126,-0.221293,-1.270547,0.237926,-1.213793,-0.798449,-1.200892,0.477837,5.165803,-18.221385
